,stop_id,stop_name,stop_lat,stop_lon,routes,route_count
5649,101027,3 AV/E 166 ST,40.828592,-73.906796,['BX15'],1
5650,101028,3 AV/E 168 ST,40.831331,-73.905596,['BX15'],1
5651,101029,3 AV/E 169 ST,40.833076,-73.904686,['BX15'],1
5652,101030,3 AV/ST PAULS PL,40.836219,-73.902564,['BX15'],1
5653,101031,3 AV/CLAREMONT PY,40.838412,-73.900936,['BX15'],1
5654,101032,3 AV/E 172 ST,40.839919,-73.899805,['BX15'],1
5655,102934,3 AV/E 174 ST,40.842578,-73.898116,['BX15'],1
5656,101034,3 AV/E 175 ST,40.844489,-73.897255,['BX15'],1
5657,103737,3 AV/E TREMONT AV,40.847019,-73.89588,['BX15'],1
5658,101036,3 AV/E 180 ST,40.850925,-73.893834,['BX15'],1
5659,104001,3 AV/E 184 ST,40.854242,-73.890711,['BX15'],1
5660,101038,3 AV/E 187 ST,40.857203000000005,-73.890991,['BX15'],1
5661,104222,3 AV/E 188 ST,40.858468,-73.891007,['BX15'],1
5662,104223,3 AV/E 189 ST,40.859896,-73.8911,['BX15'],1
5663,803064,3 AV/E FORDHAM RD,40.86099,-73.890265,['BX15'],1
5664,404028,BROADWAY/W 219 ST,40.872236,-73.912786,"['BX20', 'M100', 'BX7']",3
5665,802175,9 av/218 st,40.871743,-73.91119,['M100'],1
5666,803181,9 av/216 st,40.868857,-73.913382,['M100'],1
5667,405435,10 AV/W 214 ST,40.869019,-73.915699,['M100'],1
5668,405436,10 AV/W 211 ST,40.86707,-73.917052,['M100'],1
5669,405437,10 AV/W 207 ST,40.864759,-73.918751,['M100'],1
5670,405438,10 AV/W 204 ST,40.862551,-73.920372,['M100'],1
5671,405439,10 AV/W 202 ST,40.861233,-73.921398,['M100'],1
5672,405440,DYCKMAN ST/10 AV,40.859308,-73.92315500000001,['M100'],1
5673,405441,DYCKMAN ST/NAGLE AV,40.861838,-73.924797,['M100'],1
5674,405442,DYCKMAN ST/SHERMAN AV,40.863775,-73.926016,['M100'],1
5675,403813,BROADWAY/RIVERSIDE DR,40.865142,-73.928072,"['M100', 'BX7']",2
5676,404839,BROADWAY/DONGAN PL,40.863519000000004,-73.93004,"['M100', 'BX7']",2
5677,402617,BROADWAY/SHERMAN AV,40.861740000000005,-73.930223,"['M100', 'BX7']",2
5678,402619,BROADWAY/BENNETT AV,40.859869,-73.931184,"['M100', 'BX7']",2
5679,402620,BROADWAY/W 192 ST,40.857725,-73.932223,"['M100', 'BX7']",2
5680,403295,BROADWAY/W 190 ST,40.85622,-73.933026,"['M100', 'BX7']",2
5681,402622,BROADWAY/W 189 ST,40.855064,-73.93351899999999,"['M100', 'BX7']",2
5682,402623,BROADWAY/W 187 ST,40.853916999999996,-73.933943,"['M100', 'BX7']",2
5683,402624,BROADWAY/W 185 ST,40.852515000000004,-73.934671,"['M100', 'BX7']",2
5684,402626,BROADWAY/W 181 ST,40.849923,-73.93604599999999,"['M100', 'BX7']",2
5685,400808,BROADWAY/W 178 ST,40.848425,-73.937697,"['M100', 'M5', 'BX7']",3
5686,400809,BROADWAY/W 176 ST,40.846657,-73.93843199999999,"['M100', 'M5', 'BX7']",3
5687,400810,BROADWAY/W 174 ST,40.845164000000004,-73.938824,"['M100', 'M5', 'BX7']",3
5688,400811,BROADWAY/W 172 ST,40.843646,-73.939171,"['M100', 'M5', 'BX7']",3
5689,400812,BROADWAY/W 170 ST,40.842568,-73.939311,"['M100', 'M5', 'BX7']",3
5690,400459,BROADWAY/W 168 ST,40.841182,-73.939778,"['M100', 'BX7']",2
5691,400259,W 166 ST/ST NICHOLAS AV,40.839624,-73.940184,"['M100', 'M2', 'M3']",3
5692,400461,ST NICHOLAS AV/W 164 ST,40.837543,-73.940115,"['M100', 'M3']",2
5693,400462,ST NICHOLAS AV/W 162 ST,40.836290000000005,-73.940039,"['M100', 'M3']",2
5694,402638,AMSTERDAM AV/W 158 ST,40.833351,-73.941776,"['M100', 'M101', 'M3']",3
5695,402639,AMSTERDAM AV/W 156 ST,40.831932,-73.942813,"['M100', 'M101']",2
5696,402641,AMSTERDAM AV/W 152 ST,40.829745,-73.944372,"['M100', 'M101']",2
5697,402642,AMSTERDAM AV/W 150 ST,40.82806,-73.945613,"['M100', 'M101']",2
5698,402643,AMSTERDAM AV/W 148 ST,40.826908,-73.946446,"['M100', 'M101']",2
5699,402644,AMSTERDAM AV/W 145 ST,40.824949,-73.947888,"['M100', 'M101']",2
5700,402645,AMSTERDAM AV/W 143 ST,40.823629,-73.94886600000001,"['M100', 'M101']",2
5701,402646,AMSTERDAM AV/W 140 ST,40.821715999999995,-73.950244,"['M100', 'M101']",2
5702,402647,AMSTERDAM AV/W 138 ST,40.820487,-73.95113,"['M100', 'M101']",2
5703,402648,AMSTERDAM AV/W 136 ST,40.819519,-73.951833,['M100'],1
5704,401457,AMSTERDAM AV/W 134 ST,40.817951,-73.952984,"['M11', 'M100']",2
5705,401458,AMSTERDAM AV/W 131 ST,40.816009,-73.954424,"['M11', 'M100', 'M101']",3
5706,401459,AMSTERDAM AV/W 129 ST,40.814859000000006,-73.95525,"['M11', 'M100', 'M101']",3
5707,401460,AMSTERDAM AV/W 126 ST,40.814075,-73.955792,['M100'],1
5708,402653,W 125 ST/AMSTERDAM AV,40.812602000000005,-73.95569300000001,"['BX15', 'M100', 'M101']",3
5709,402723,W 125 ST/MORNINGSIDE AV,40.811402,-73.954184,"['BX15', 'M100', 'M101']",3
5710,402656,W 125 ST/ST NICHOLAS AV,40.810526,-73.952174,"['BX15', 'M100', 'M101', 'M60+']",4
5711,402657,W 125 ST/FRED DOUGLASS BL,40.809908,-73.950705,"['BX15', 'M100', 'M101']",3
5712,402658,W 125 ST/ADAM C POWELL BL,40.8087,-73.947836,"['BX15', 'M100', 'M101']",3
5713,402659,W 125 ST/MALCOLM X  BL,40.807514000000005,-73.945026,"['BX15', 'M100', 'M101', 'M60+']",4
5714,402660,E 125 ST/5 AV,40.806201,-73.94185300000001,"['BX15', 'M100', 'M101']",3
5715,402661,E 125 ST/MADISON AV,40.805533000000004,-73.94029599999999,"['BX15', 'M100', 'M101', 'M60+']",4
5716,402662,E 125 ST/PARK AV,40.804798999999996,-73.938583,"['BX15', 'M100', 'M101']",3
5717,403671,E 125 ST/LEXINGTON AV,40.804178,-73.937065,"['BX15', 'M100', 'M60+']",3
5718,403537,3 AV/E 125 ST,40.80389,-73.935524,"['M100', 'M98']",2
5719,803226,E 127 ST/2 AV,40.80406,-73.932774,['M100'],1
5720,803227,E 127 ST/ 2 AV,40.804039,-73.932703,['M100'],1
5721,403676,E 125 ST/2 AV,40.803001,-73.934009,"['BX15', 'M100', 'M60+']",3
5722,402502,E 125 ST/3 AV,40.803934999999996,-73.936221,"['BX15', 'M100', 'M101']",3
5723,402503,E 125 ST/LEXINGTON AV,40.804584000000006,-73.937761,"['BX15', 'M100', 'M101', 'M60+']",4
5724,402504,E 125 ST/PARK AV,40.805301,-73.939475,"['BX15', 'M100', 'M101', 'M60+']",4
5725,402505,E 125 ST/MADISON AV,40.805979,-73.940999,"['BX15', 'M100', 'M101']",3
5726,402506,W 125 ST/5 AV,40.806367,-73.941908,"['BX15', 'M100', 'M101']",3
5727,402507,W 125 ST/MALCOLM X BL,40.808026,-73.945964,"['BX15', 'M100', 'M101', 'M60+']",4
5728,402508,W 125 ST/ADAM C POWELL BL,40.809228000000004,-73.94878100000001,"['BX15', 'M100', 'M101']",3
5729,402509,W 125 ST/FRED DOUGLASS BL,40.810402,-73.951598,"['BX15', 'M100', 'M101', 'M60+']",4
5730,402510,W 125 ST/ST NICHOLAS AV,40.811005,-73.953007,"['BX15', 'M100', 'M101']",3
5731,402512,W 125 ST/AMSTERDAM AV,40.813537,-73.956365,"['BX15', 'M100', 'M101']",3
5732,401445,AMSTERDAM AV/W 126 ST,40.81434,-73.955492,"['M101', 'M100', 'M104']",3
5733,401446,AMSTERDAM AV/W 129 ST,40.814996,-73.955014,"['M11', 'M100', 'M101']",3
5734,401447,AMSTERDAM AV/W 131 ST,40.816685,-73.953761,"['M11', 'M100', 'M101']",3
5735,401448,AMSTERDAM AV/W 133 ST,40.81785,-73.952922,"['M100', 'M101']",2
5736,402517,AMSTERDAM AV/W 135 ST,40.819316,-73.95184,"['M100', 'M101']",2
5737,402518,AMSTERDAM AV/W 138 ST,40.821040999999994,-73.95057800000001,"['M100', 'M101']",2
5738,402519,AMSTERDAM AV/W 140 ST,40.822402000000004,-73.94959399999999,"['M100', 'M101']",2
5739,402520,AMSTERDAM AV/W 143 ST,40.824241,-73.94826,"['M100', 'M101']",2
5740,402521,AMSTERDAM AV/W 145 ST,40.825615,-73.947231,"['M100', 'M101']",2
5741,402522,AMSTERDAM AV/W 147 ST,40.826778000000004,-73.946404,['M100'],1
5742,402523,AMSTERDAM AV/W 149 ST,40.828108,-73.945426,['M100'],1
5743,402524,AMSTERDAM AV/W 151 ST,40.829083000000004,-73.94472900000001,['M100'],1
5744,402525,AMSTERDAM AV/W 153 ST,40.830343,-73.943814,['M100'],1
5745,402526,AMSTERDAM AV/W 155 ST,40.831683,-73.94282700000001,"['M100', 'M101', 'M3']",3
5746,402527,AMSTERDAM AV/W 157 ST,40.832946,-73.941867,['M100'],1
5747,402528,AMSTERDAM AV/W 159 ST,40.834181,-73.940961,['M100'],1
5748,404853,AMSTERDAM AV/W 161 ST,40.835239,-73.94019899999999,"['M100', 'M101', 'M3']",3
5749,400414,ST NICHOLAS AV/W 163 ST,40.837027,-73.940079,"['M100', 'M3']",2
5750,404066,ST NICHOLAS AV/W 167 ST,40.840879,-73.939441,"['M3', 'M100', 'BX7']",3
5751,400796,BROADWAY/W 171 ST,40.843509000000005,-73.939006,"['M100', 'M5', 'BX7']",3
5752,402535,BROADWAY/W 173 ST,40.844953000000004,-73.938676,"['M100', 'M5', 'BX7']",3
5753,400798,BROADWAY/W 175 ST,40.846486999999996,-73.938292,"['M100', 'M5', 'BX7']",3
5754,404026,BROADWAY/W 178 ST,40.848648,-73.93735699999999,"['M100', 'BX7']",2
5755,402538,BROADWAY/W 181 ST,40.850064,-73.93575200000001,"['M100', 'BX7']",2
5756,402539,BROADWAY/W 183 ST,40.851708,-73.934827,"['M100', 'BX7']",2
5757,405004,BROADWAY/W 185 ST,40.853113,-73.93411800000001,"['M100', 'BX7']",2
5758,405005,BROADWAY/W 187 ST,40.854452,-73.933487,"['M100', 'BX7']",2
5759,402542,BROADWAY/W 189 ST,40.855602000000005,-73.93310699999999,"['M100', 'BX7']",2
5760,402543,BROADWAY/FAIRVIEW AV,40.856963,-73.93238199999999,"['M100', 'BX7']",2
5761,402544,BROADWAY/W 193 ST,40.858522,-73.93156,"['M100', 'BX7']",2
5762,402545,BROADWAY/W 196 ST,40.86087,-73.930498,"['M100', 'BX7']",2
5763,402546,BROADWAY/SHERMAN AV,40.862909,-73.929874,"['M100', 'BX7']",2
5764,402548,BROADWAY/ARDEN ST,40.86475,-73.92851999999999,"['M100', 'BX7']",2
5765,405427,DYCKMAN ST/BROADWAY,40.865323,-73.92718599999999,['M100'],1
5766,405428,DYCKMAN ST/SHERMAN AV,40.863378999999995,-73.925988,['M100'],1
5767,405429,DYCKMAN ST/FT. GEORGE HILL,40.861290999999994,-73.92465,['M100'],1
5768,405430,10 AV/HARLEM RIVER DR,40.859553000000005,-73.9224,['M100'],1
5769,405431,10 AV/W 202 ST,40.861465,-73.921028,['M100'],1
5770,405432,10 AV/W 207 ST,40.864243,-73.91901700000001,['M100'],1
5771,405433,10 AV/SHERMAN AV,40.866603999999995,-73.917237,['M100'],1
5772,405434,10 AV/W 215 ST,40.869287,-73.915263,['M100'],1
5773,404270,BROADWAY/W 220 ST,40.872156,-73.912802,['M100'],1
5774,402607,BROADWAY/W 218 ST,40.870884999999994,-73.914603,"['BX20', 'BX7']",2
5775,402608,BROADWAY/W 215 ST,40.869669,-73.91619,"['BX20', 'BX7']",2
5776,403659,BROADWAY/W 213 ST,40.869167,-73.91715,"['BX20', 'BX7']",2
5777,404835,BROADWAY/ISHAM ST,40.868199,-73.91949100000001,"['BX20', 'BX7']",2
5778,404249,BROADWAY/W 207 ST,40.86758,-73.921622,['BX7'],1
5779,402612,BROADWAY/W 204 ST,40.866919,-73.92352,['BX7'],1
5780,402613,BROADWAY/ACADEMY ST,40.866221,-73.925459,['BX7'],1
5781,404140,ST NICHOLAS AV/W 167 ST,40.839813,-73.939745,['BX7'],1
5782,402549,BROADWAY/DYCKMAN ST,40.865578,-73.926845,['BX7'],1
5783,402550,BROADWAY/ACADEMY ST,40.866397,-73.92456999999999,['BX7'],1
5784,402551,BROADWAY/W 204 ST,40.867016,-73.922896,['BX7'],1
5785,902103,BROADWAY/ISHAM ST-W 211 ST,40.868136,-73.919522,"['BX20', 'BX7']",2
5786,402554,BROADWAY/W 213 ST,40.868969,-73.917213,"['BX20', 'BX7']",2
5787,402555,BROADWAY/W 215 ST,40.869668,-73.915951,"['BX20', 'BX7']",2
5788,402556,BROADWAY/W 218 ST,40.871039,-73.914232,"['BX20', 'BX7']",2
5789,100449,BROADWAY/W 225 ST,40.8749,-73.909201,"['BX20', 'BX7']",2
5790,100450,BROADWAY/W 228 ST,40.875698,-73.908194,"['BX9', 'BX20', 'BX7']",3
5791,100451,BROADWAY/EXTERIOR ST,40.876682,-73.906582,"['BX9', 'BX20', 'BX7']",3
5792,100065,W 231 ST/BROADWAY,40.879253999999996,-73.9054,"['BX10', 'BX20', 'BX2', 'BX1', 'BX7']",5
5793,100066,W 231 ST/KINGSBRIDGE AV,40.880047,-73.90687199999999,"['BX10', 'BX20', 'BX2', 'BX1', 'BX7']",5
5794,102996,W 231 ST/TIBBETT AV,40.881046000000005,-73.908774,"['BX10', 'BX20', 'BX2', 'BX1', 'BX7']",5
5795,100068,RIVERDALE AV/GREYSTONE AV,40.884362,-73.90746999999999,['BX7'],1
5796,100069,RIVERDALE AV/W 236 ST,40.88695,-73.90696,['BX7'],1
5797,100070,RIVERDALE AV/W 238 ST,40.888109,-73.907428,['BX7'],1
5798,100071,HENRY HUDSON PKY E/W 239 ST,40.889537,-73.908059,"['BX10', 'BX20', 'BX7']",3
5799,100459,HENRY HUDSON PKY E/W 246 ST,40.893961,-73.90790799999999,"['BX10', 'BX7']",2
5800,100460,HENRY HUDSON PKY E/W 250 ST,40.897735,-73.907574,"['BX10', 'BX7']",2
5801,100461,HENRY HUDSON PKY E/W 252 ST,40.899288,-73.90665899999999,"['BX10', 'BX7']",2
5802,100462,RIVERDALE AV/W 254 ST,40.901963,-73.90585899999999,"['BX10', 'BX7']",2
5803,100463,RIVERDALE AV/W 256 ST,40.904309000000005,-73.904842,"['BX10', 'BX7']",2
5804,100464,RIVERDALE AV/W 259 ST,40.907140000000005,-73.90390699999999,"['BX10', 'BX7']",2
5805,100465,RIVERDALE AV/W 260 ST,40.908712,-73.903544,"['BX10', 'BX7']",2
5806,100466,RIVERDALE AV/W 261 ST,40.910398,-73.90302700000001,"['BX10', 'BX7']",2
5807,100606,RIVERDALE AV/W 263 ST,40.912377,-73.90253299999999,"['BX10', 'BX7']",2
5808,100607,RIVERDALE AV/W 263 ST,40.912363,-73.902699,"['BX10', 'BX7']",2
5809,100469,RIVERDALE AV/W 261 ST,40.910225,-73.903269,"['BX10', 'BX7']",2
5810,100470,RIVERDALE AV/W 260 ST,40.908491,-73.903786,"['BX10', 'BX7']",2
5811,100471,RIVERDALE AV/W 259 ST,40.906534,-73.904313,"['BX10', 'BX7']",2
5812,100472,RIVERDALE AV/W 256 ST,40.903917,-73.905204,"['BX10', 'BX7']",2
5813,100473,RIVERDALE AV/W 254 ST,40.901894,-73.906064,"['BX10', 'BX7']",2
5814,100474,HENRY HUDSON PKY W/W 252 ST,40.899008,-73.90778,"['BX10', 'BX7']",2
5815,100475,HENRY HUDSON PKY W/W 249 ST,40.897,-73.908291,"['BX10', 'BX7']",2
5816,103208,HENRY HUDSON PKY W/W 246 ST,40.893316,-73.908526,"['BX10', 'BX20', 'BX7']",3
5817,102965,W 239 ST/RIVERDALE AV,40.889139,-73.90857700000001,['BX7'],1
5818,100076,RIVERDALE AV/W 238 ST,40.887910999999995,-73.907577,['BX7'],1
5819,100077,RIVERDALE AV/W 236 ST,40.886429,-73.907076,['BX7'],1
5820,100082,W 231 ST/RIVERDALE AV,40.881211,-73.90921,"['BX10', 'BX20', 'BX7']",3
5821,102995,W 231 ST/CORLEAR AV,40.880164,-73.90730400000001,"['BX10', 'BX20', 'BX2', 'BX1', 'BX7']",5
5822,100482,KINGSBRIDGE AV/W 230 ST,40.878459,-73.907984,"['BX20', 'BX7']",2
5823,100483,W 230 ST/BROADWAY,40.876768,-73.906803,"['BX20', 'BX7']",2
5824,100484,BROADWAY/W 228 ST,40.875752,-73.90825,"['BX9', 'BX20', 'BX7']",3
5825,100485,BROADWAY/W 225 ST,40.874359999999996,-73.91019,"['BX20', 'BX7']",2
5826,403485,BROADWAY/W 220 ST,40.872453,-73.91266,"['BX20', 'BX7']",2
5827,103915,IRWIN AV/JOHNSON AV,40.879431,-73.912366,"['BX10', 'BX20']",2
5828,100675,KAPPOCK ST/JOHNSON AV,40.877565999999995,-73.917738,"['BX10', 'BX20']",2
5829,100676,KAPPOCK ST/KNOLLS CRES,40.879473,-73.91664300000001,"['BX10', 'BX20']",2
5830,100677,HENRY HUDSON PKY E/W 227 ST,40.88118,-73.91709300000001,"['BX10', 'BX20']",2
5831,100678,HENRY HUDSON PKY E/W 232 ST,40.884434000000006,-73.914569,"['BX10', 'BX20']",2
5832,100679,HENRY HUDSON PKY E/W 235 ST,40.886027,-73.91257,"['BX10', 'BX20']",2
5833,100680,HENRY HUDSON PKY E/W 238 ST,40.888858,-73.90888299999999,"['BX10', 'BX20']",2
5834,103261,HENRY HUDSON PKY E/W 246 ST,40.893485999999996,-73.907923,['BX20'],1
5835,100700,HENRY HUDSON PKY W/W 239 ST,40.889606,-73.90901,"['BX10', 'BX20']",2
5836,100701,HENRY HUDSON PKY W/W 237 ST,40.887848999999996,-73.91192,"['BX10', 'BX20']",2
5837,100702,HENRY HUDSON PKY W/W 236 ST,40.886798,-73.912533,"['BX10', 'BX20']",2
5838,100703,HENRY HUDSON PKY W/W 232 ST,40.884346,-73.915205,"['BX10', 'BX20']",2
5839,103607,HENRY HUDSON PKY/2735 HENRY HUDSON PKY,40.882374,-73.916426,"['BX10', 'BX20']",2
5840,100704,HENRY HUDSON PKY W/W 227 ST,40.88157,-73.917346,"['BX10', 'BX20']",2
5841,100705,HENRY HUDSON PKY W/INDEPENDENCE AV,40.880804,-73.91895,"['BX10', 'BX20']",2
5842,100706,KAPPOCK ST/KNOLLS CRES,40.879090000000005,-73.916789,"['BX10', 'BX20']",2
5843,100707,KAPPOCK ST/JOHNSON AV,40.877396000000005,-73.918013,"['BX10', 'BX20']",2
5844,103916,IRWIN AV/JOHNSON AV,40.879327,-73.912322,"['BX10', 'BX20']",2
5845,404250,BROADWAY/W 207 ST,40.867684999999994,-73.92140500000001,['BX20'],1
5846,103614,E 206 ST/BAINBRIDGE AV,40.875008,-73.880139,['BX10'],1
5847,100654,E GUN HILL RD/BAINBRIDGE AV,40.881347,-73.878833,['BX10'],1
5848,100655,E GUN HILL RD/DE KALB AV,40.882484999999996,-73.8807,['BX10'],1
5849,103934,JEROME AV/E MOSHOLU PY N,40.880278999999994,-73.884125,['BX10'],1
5850,100657,JEROME AV/E 205 ST,40.876457,-73.88809599999999,['BX10'],1
5851,100056,SEDGWICK AV/DICKINSON AV,40.882915000000004,-73.887474,"['BX10', 'BX2', 'BX1']",3
5852,100057,SEDGWICK AV/HILLMAN AV,40.882463,-73.891351,"['BX10', 'BX2', 'BX1']",3
5853,103965,VAN CORTLANDT AV W/ORLOFF AV,40.883559000000005,-73.89299399999999,['BX10'],1
5854,103956,BAILEY AV/VAN CORTLANDT PK S,40.885351,-73.895442,['BX10'],1
5855,103955,BAILEY AV/W 238 ST,40.883795,-73.898238,['BX10'],1
5856,103964,BAILEY AV/W 233 ST,40.879540000000006,-73.90130400000001,['BX10'],1
5857,100064,W 231 ST/BAILEY AV,40.878232000000004,-73.90276999999999,"['BX10', 'BX2', 'BX1']",3
5858,100084,W 231 ST/BROADWAY,40.878698,-73.904415,"['BX10', 'BX2', 'BX1']",3
5859,100085,W 231 ST/BAILEY AV,40.878029,-73.902633,"['BX10', 'BX2', 'BX1']",3
5860,103960,BAILEY AV/W 233 ST,40.879971999999995,-73.90089,['BX10'],1
5861,103961,BAILEY AV/W 238 ST,40.884074,-73.89775999999999,['BX10'],1
5862,103966,BAILEY AV/VAN CORTLANDT PK S,40.88534,-73.8948,['BX10'],1
5863,103962,VAN CORTLANDT AV W/ORLOFF AV,40.883801,-73.893294,['BX10'],1
5864,103954,SEDGWICK AV/STEVENSON PL 2,40.882384,-73.892363,"['BX10', 'BX2', 'BX1']",3
5865,103595,SEDGWICK AV/DICKINSON AV,40.882628000000004,-73.888885,"['BX10', 'BX2', 'BX1']",3
5866,100726,JEROME AV/E 205 ST,40.875794,-73.888278,['BX10'],1
5867,100727,JEROME AV/E MOSHOLU PY N,40.880472999999995,-73.88375,['BX10'],1
5868,104227,E GUN HILL RD/DEKALB AV,40.882393,-73.880852,['BX10'],1
5869,802069,E 206 ST/ROCHAMBEAU AV,40.875033,-73.879944,['BX10'],1
5870,104109,RIVERDALE AV/W 231 ST,40.881188,-73.909336,"['BX2', 'BX1']",2
5871,100086,HEATH AV/ALBANY CRES,40.876835,-73.902353,"['BX2', 'BX1']",2
5872,100087,HEATH AV/SUMMIT PL,40.878321,-73.900958,"['BX2', 'BX1']",2
5873,100088,SEDGWICK AV/FT INDEPENDENCE ST,40.878665000000005,-73.897767,"['BX2', 'BX1']",2
5874,100089,SEDGWICK AV/GILES PL,40.881501,-73.89644799999999,"['BX2', 'BX1']",2
5875,100090,SEDGWICK AV/STEVENSON PL 1,40.882913,-73.894366,"['BX2', 'BX1']",2
5876,103704,W MOSHOLU PY S/PAUL AV,40.880611,-73.886057,"['BX2', 'BX1']",2
5877,103912,W MOSHOLU PY S/JEROME AV,40.879312,-73.885816,"['BX2', 'BX1']",2
5878,100096,GRAND CONCOURSE/VAN CORTLANDT AV E,40.876944,-73.88569,"['BX2', 'BX1']",2
5879,103722,GRAND CONCOURSE/E 204 ST,40.874303000000005,-73.886904,"['BX2', 'BX1']",2
5880,100098,GRAND CONCOURSE/BEDFORD PK BL,40.87172,-73.888622,"['BX2', 'BX1']",2
5881,103017,GRAND CONCOURSE/MINERVA PL,40.8705,-73.890759,"['BX2', 'BX1']",2
5882,100100,GRAND CONCOURSE/E 196 ST,40.868052,-73.89312,"['BX2', 'BX1']",2
5883,100101,GRAND CONCOURSE/E KINGSBRIDGE RD,40.865775,-73.894863,"['BX2', 'BX1']",2
5884,100102,GRAND CONCOURSE/E 192 ST,40.863997999999995,-73.896254,"['BX2', 'BX1']",2
5885,100103,GRAND CONCOURSE/E FORDHAM RD,40.86223,-73.897531,"['BX2', 'BX1']",2
5886,104061,GRAND CONCOURSE/E 187 ST,40.860215000000004,-73.898624,"['BX2', 'BX1']",2
5887,104050,GRAND CONCOURSE/FIELD PL,40.858473,-73.899618,"['BX2', 'BX1']",2
5888,100107,GRAND CONCOURSE/E 182 ST,40.855821,-73.90123,"['BX2', 'BX1']",2
5889,100108,GRAND CONCOURSE/E 181 ST,40.854276,-73.902425,"['BX2', 'BX1']",2
5890,100109,GRAND CONCOURSE/E BURNSIDE AV,40.852653000000004,-73.903733,"['BX2', 'BX1']",2
5891,100110,GRAND CONCOURSE/E 179 ST,40.851248,-73.904866,"['BX2', 'BX1']",2
5892,103973,GRAND CONCOURSE/E 177 ST,40.848991,-73.906702,"['BX2', 'BX1']",2
5893,100112,GRAND CONCOURSE/MORRIS AV,40.846301000000004,-73.909951,"['BX2', 'BX1']",2
5894,100113,GRAND CONCOURSE/E 174 ST,40.844861,-73.911551,"['BX2', 'BX1']",2
5895,100114,GRAND CONCOURSE/E MT EDEN AV,40.842905,-73.912309,"['BX2', 'BX1']",2
5896,100115,GRAND CONCOURSE/E 172 ST,40.840638,-73.913071,"['BX2', 'BX1']",2
5897,103974,GRAND CONCOURSE/E 170 ST,40.838449,-73.914273,"['BX2', 'BX1']",2
5898,100117,GRAND CONCOURSE/E CLARKE PL,40.836746000000005,-73.915851,"['BX2', 'BX1']",2
5899,100118,GRAND CONCOURSE/E 167 ST,40.834228,-73.918308,"['BX2', 'BX1']",2
5900,100119,GRAND CONCOURSE/MC CLELLAN ST,40.833254,-73.919209,"['BX2', 'BX1']",2
5901,100131,GRAND CONCOURSE/E 165 ST,40.831175,-73.920603,"['BX2', 'BX1']",2
5902,100132,GRAND CONCOURSE/E 163 ST,40.828357000000004,-73.922106,"['BX2', 'BX1']",2
5903,100133,GRAND CONCOURSE/E 161 ST,40.826258,-73.92304399999999,"['BX2', 'BX1']",2
5904,100134,GRAND CONCOURSE/E 158 ST,40.825068,-73.923727,"['BX2', 'BX1']",2
5905,100135,GRAND CONCOURSE/E 156 ST,40.823109,-73.92462900000001,"['BX2', 'BX1']",2
5906,100136,GRAND CONCOURSE/E 153 ST,40.82113,-73.92589100000001,"['BX2', 'BX1']",2
5907,100138,GRAND CONCOURSE/E 149 ST,40.818702,-73.927286,['BX1'],1
5908,100139,GRAND CONCOURSE/E 144 ST,40.816194,-73.92840799999999,['BX1'],1
5909,100140,GRAND CONCOURSE/E 138 ST,40.813486,-73.930284,['BX1'],1
5910,101472,3 AV/E 138 ST,40.811014,-73.927476,"['BX2', 'BX1', 'BX21', 'BX32']",4
5911,101473,E 136 ST/LINCOLN AV,40.809653000000004,-73.92836199999999,"['BX2', 'BX1', 'BX21', 'BX32']",4
5912,103984,LINCOLN AV/E 137 ST,40.809616999999996,-73.92827199999999,"['BX2', 'BX1']",2
5913,100019,GRAND CONCOURSE/E 138 ST,40.813496,-73.929489,['BX1'],1
5914,100020,GRAND CONCOURSE/E 144 ST,40.816812,-73.928001,['BX1'],1
5915,100021,GRAND CONCOURSE/E 149 ST,40.818856,-73.92709599999999,"['BX2', 'BX1']",2
5916,100022,GRAND CONCOURSE/E 153 ST,40.821103,-73.925751,"['BX2', 'BX1']",2
5917,103968,GRAND CONCOURSE/E 156 ST,40.823685,-73.924298,"['BX2', 'BX1']",2
5918,100025,GRAND CONCOURSE/E 161 ST,40.826453,-73.922795,"['BX2', 'BX1']",2
5919,100026,GRAND CONCOURSE/E 163 ST,40.828837,-73.921328,"['BX2', 'BX1']",2
5920,100027,GRAND CONCOURSE/E 165 ST,40.831317,-73.919938,"['BX2', 'BX1']",2
5921,100028,GRAND CONCOURSE/MC CLELLAN ST,40.833276,-73.918555,"['BX2', 'BX1']",2
5922,100029,GRAND CONCOURSE/E 167 ST,40.834762,-73.91713299999999,"['BX2', 'BX1']",2
5923,100030,GRAND CONCOURSE/E 169 ST,40.83657,-73.915371,"['BX2', 'BX1']",2
5924,103969,GRAND CONCOURSE/E 170 ST,40.838994,-73.913297,"['BX2', 'BX1']",2
5925,104049,GRAND CONCOURSE/E 172 ST,40.841146,-73.912351,"['BX2', 'BX1']",2
5926,100033,GRAND CONCOURSE/MT EDEN AV,40.843511,-73.911556,"['BX2', 'BX1']",2
5927,103781,GRAND CONCOURSE/CROSS BX EXP OVERPASS,40.845254,-73.91063199999999,"['BX2', 'BX1']",2
5928,100035,GRAND CONCOURSE/E 175 ST,40.846739,-73.908556,"['BX2', 'BX1']",2
5929,104112,GRAND CONCOURSE/E TREMONT AV,40.849059000000004,-73.905997,"['BX2', 'BX1']",2
5930,100038,GRAND CONCOURSE/E 179 ST,40.85093,-73.904494,"['BX2', 'BX1']",2
